	start	end	weight	mean_relative_abundance
115	Bradyrhizobium sp. CB1024	EGFR	7.858383601171183	5.0400116207329016e-05
116	Bradyrhizobium sp. ORS 278	MET	7.813947396098362	3.435054360439794e-05
117	Brevibacterium luteolum	KRAS	22.308530556671563	7.219736824946632e-06
118	Brevibacterium luteolum	BRAF	16.529531059905835	7.219736824946632e-06
119	Brevibacterium luteolum	NF1	11.373840493640808	7.219736824946632e-06
120	Burkholderia dolosa	CHIA	10.923674108547576	5.3527540296437025e-06
121	Burkholderia glumae	KRAS	11.717995944008186	0.00013288515229870743
122	Burkholderia glumae	PIK3CA	17.304661400560615	0.00013288515229870743
123	Burkholderia multivorans	CHRM3	11.872556920219074	0.00010052294145018135
124	Burkholderia pyrrocinia	FAM13A	14.98437705749308	1.0512677194388597e-05
125	Burkholderia thailandensis	PIK3CA	11.035472299355849	1.1472096283428734e-05
126	Burkholderia thailandensis	FAM13A	5.964442639154738	1.1472096283428734e-05
127	Butyricimonas virosa	TP53	9.225328192636551	9.879911870861836e-06
128	Butyrivibrio fibrisolvens	EGFR	11.541982115468747	6.217221018189827e-05
129	Calothrix sp. NIES-3974	AGER	5.919185116305027	2.0426023815792695e-06
130	Candida orthopsilosis	CHIA	8.044587846019082	1.7951828237902599e-07
131	Candidatus Atelocyanobacterium thalassa	AGER	14.118973651949089	8.575651017566953e-07
132	Candidatus Koribacter versatilis	FAM13A	7.2419666158695915	5.068621783752249e-06
133	Candidatus Velamenicoccus archaeovorus	AGER	7.543502082004013	6.223222001377868e-05
134	Capnocytophaga sp. oral taxon 902	NRG1	8.106322076202007	5.583185361584722e-05
135	Caproicibacterium lactatifermentans	KRAS	10.522357122125536	2.538041849634187e-06
136	Caproicibacterium lactatifermentans	BRAF	23.84171427486859	2.538041849634187e-06
137	Cardiobacterium sp. Marseille-Q4385	HHIP	7.323906112284663	0.00012619106146557254
138	Celeribacter baekdonensis	CHIA	10.923674108547576	1.8566563314938224e-06
139	Cellulomonas gilvus	NF1	6.3894744692626375	2.9450588108314588e-05
140	Cellulomonas gilvus	ADGRG6	12.707867988818593	2.9450588108314588e-05
141	Cellulomonas sp. PSBB021	ADGRG6	15.561284547392289	4.3130178121687344e-05
142	Cellulosimicrobium cellulans	ADGRG6	9.020745572334524	9.886721776893164e-05
143	Chamaesiphon minutus	MET	14.078793995388608	2.594687812987511e-05
144	Chondrocystis sp. NIES-4102	AGER	7.543502082004013	1.9893957521885858e-06
145	Chryseobacterium sp. WX	MET	16.5695791137388	7.966985538296128e-05
146	Clostridium beijerinckii	ERBB2	8.300379273787245	2.8754291536170584e-05
147	Cohaesibacter sp. ES.047	AGER	22.122999789140735	7.509183983756077e-07
148	Comamonas thiooxydans	MET	8.300379273787245	6.151777017938445e-05
149	Coprococcus comes	EGFR	9.002540651189033	4.698441797111236e-05
150	Corynebacterium felinum	CHIA	8.044587846019082	4.5890760360663124e-07
151	Corynebacterium glutamicum	ALK	7.184549973920501	1.613426503270884e-06
152	Corynebacterium halotolerans	CHIA	8.044587846019082	2.0309561010085904e-07
153	Corynebacterium imitans	CHIA	6.5945147957928585	5.352288074449648e-07
154	Corynebacterium marinum	CHIA	10.923674108547576	3.487139957509742e-06
155	Corynebacterium maris	ROS1	20.6939926326481	2.3148502556501602e-07
156	Corynebacterium maris	CHIA	8.044587846019082	2.3148502556501602e-07
157	Corynebacterium maris	CHRNA3	7.024267106588419	2.3148502556501602e-07
158	Corynebacterium pseudodiphtheriticum	NF1	7.412097556289332	2.6657308690769397e-05
159	Corynebacterium sp. NML98-0116	CHIA	8.044587846019082	4.0507337606715127e-07
160	Corynebacterium timonense	CHIA	6.5945147957928585	4.937284194778911e-07
161	Corynebacterium ulcerans	AGER	5.919185116305027	2.6793867632530347e-06
162	Cryptococcus gattii VGI	RET	15.659270077705928	2.7583063907387783e-07
163	Cryptococcus gattii VGI	IL10	9.160602809890596	2.7583063907387783e-07
164	Cupriavidus basilensis	MFAP2	6.825948212091964	5.584295957368172e-05
165	Cupriavidus gilardii	CHRM3	7.28244690804902	0.00021544863171803197
166	Cupriavidus sp. USMAA2-4	MFAP2	6.129081199333564	0.00011814290782190364
167	Cyanobacterium aponinum	NPNT	8.044587846019082	2.8918125490722623e-07
168	Deinococcus aetherius	TP53	11.241946830038579	1.2944836140107944e-05
169	Deinococcus ficus	RET	15.659270077705928	4.5900437683956827e-07
170	Deinococcus ficus	IL10	9.160602809890596	4.5900437683956827e-07
171	Desulfoluna limicola	ALK	7.184549973920501	3.7231668535364603e-07
172	Desulforamulus ferrireducens	AGER	14.118973651949089	1.2645729662460289e-06
173	Desulfosarcina alkanivorans	AGER	14.118973651949089	1.0379096695219627e-06
174	Dorea longicatena	ERBB2	16.043003428871913	5.1319144857461964e-05
175	Dorea longicatena	EGFR	7.493447852034356	5.1319144857461964e-05
176	Duncaniella dubosii	HHIP	12.159037601379502	5.047105627566418e-05
177	Duncaniella dubosii	TGFB2	12.369271550724221	5.047105627566418e-05
