	start	end	weight	mean_relative_abundance
710	Cutibacterium acnes	ADGRG6	23.301894716430237	0.024237156161141235
711	Psychrobacter sp. 28M-43	RET	9.294564014313456	6.018365360567125e-07
712	Deinococcus radiodurans	TP53	8.805509918317613	8.860577653297862e-05
713	Deinococcus radiodurans	MYC	6.4090002728944055	8.860577653297862e-05
714	Clostridium baratii	TERT	6.078174489973327	8.109727775919226e-06
715	Staphylococcus hominis	ADGRG6	13.941572034007867	0.00020640952005472398
716	Staphylococcus hominis	HHIP	10.162083771048199	0.00020640952005472398
717	Staphylococcus hominis	TP53	5.724671842916006	0.00020640952005472398
718	Bifidobacterium eulemuris	MAP2K1	9.69638725337333	0.00011889942719479823
719	Rhodoluna lacicola	ADGRG6	20.42753223233181	6.133673222320606e-05
720	Ralstonia pseudosolanacearum	CHRM3	6.642610700252023	5.437189241789744e-07
721	Ralstonia pseudosolanacearum	TERT	6.078174489973327	5.437189241789744e-07
722	Marinobacter sp. LQ44	TGFB2	8.552398911425342	2.6854856789137214e-06
723	Achromobacter ruhlandii	ERBB2	10.373608416664569	3.158916194665729e-05
724	Achromobacter ruhlandii	EGFR	15.035419603247238	3.158916194665729e-05
725	Stenotrophomonas sp. WZN-1	ADGRG6	24.28526726244169	2.4522358256307666e-05
726	Stenotrophomonas sp. WZN-1	HHIP	7.435615963972458	2.4522358256307666e-05
727	Citrobacter braakii	HHIP	9.427852364041108	1.242097284230467e-05
728	Schaalia sp. ZJ405	MAP2K1	8.47062105543635	7.265300626213054e-05
729	Schaalia sp. ZJ405	RB1	7.320818862382941	7.265300626213054e-05
730	Schaalia sp. ZJ405	TP53	13.983655105930772	7.265300626213054e-05
731	Conchiformibius steedae	MAP2K1	9.69638725337333	0.0002249747515318309
732	Conchiformibius steedae	ADGRG6	16.45383687632241	0.0002249747515318309
733	Methylovirgula ligni	TP53	22.193877162442522	4.7626237581157605e-06
734	Trueperella bialowiezensis	MAP2K1	5.893451023291935	1.3460455343864158e-05
735	Corynebacterium mustelae	MAP2K1	11.953973439558677	0.00018862109511416755
736	Olsenella uli	MAP2K1	10.597033182974487	9.673086901420106e-05
737	Olsenella uli	ADGRG6	20.037867566676738	9.673086901420106e-05
738	Olsenella uli	TP53	18.30618778216749	9.673086901420106e-05
739	Olsenella uli	MYC	16.709943955971386	9.673086901420106e-05
740	Porphyromonas asaccharolytica	HHIP	7.435615963972458	0.0006535404356108174
741	Diaphorobacter sp. JS3051	AGER	8.69206920162398	0.00016342317056296205
742	Pseudarthrobacter sulfonivorans	RB1	14.484241919778656	0.00019344035573891263
743	Corynebacterium sp. LMM-1652	MAP2K1	17.64503658349865	0.00017226339723463787
744	Bifidobacterium pseudocatenulatum	CHRNA5	7.397821761240134	2.4782625073151714e-05
745	Choristoneura fumiferana granulovirus	ADGRG6	30.569284078788762	9.734757838002476e-05
746	Choristoneura fumiferana granulovirus	TP53	18.716093012080275	9.734757838002476e-05
747	Choristoneura fumiferana granulovirus	MYC	16.173230611963753	9.734757838002476e-05
748	Thermotoga caldifontis	ROS1	18.171026304119533	1.8343061688157392e-06
749	Thermotoga caldifontis	AKT1	9.597474410210697	1.8343061688157392e-06
750	Thermotoga caldifontis	NPNT	9.597474410210697	1.8343061688157392e-06
751	Encephalitozoon intestinalis	TP53	11.74213519811973	0.0031202143380083215
752	Serratia sp. P2ACOL2	ADGRG6	13.941572034007867	0.00047244414818439377
753	Serratia sp. P2ACOL2	HHIP	10.162083771048199	0.00047244414818439377
754	Serratia sp. P2ACOL2	TP53	5.724671842916006	0.00047244414818439377
755	Aeromonas dhakensis	NRG1	6.078174489973327	2.8547812459048457e-07
756	Aeromonas dhakensis	TERT	15.413686897059401	2.8547812459048457e-07
757	Burkholderia vietnamiensis	ADGRG6	23.301894716430237	0.0011597078307511051
758	Cryptobacterium curtum	ADGRG6	9.497748733470107	0.00027650009836353466
759	Cryptobacterium curtum	TP53	33.27106466687737	0.00027650009836353466
760	Cryptobacterium curtum	MYC	30.60557408019396	0.00027650009836353466
761	Corynebacterium cystitidis	MAP2K1	5.893451023291935	7.543227169375021e-05
762	Thiobacillus denitrificans	TGFB2	6.087282057636512	1.2573372254627449e-05
763	Enterobacter chengduensis	RET	9.294564014313456	2.727698771422494e-06
