,start,end,weight,mean_relative_abundance
225,Mycolicibacterium sp. TUM20985,MYC,13.955811459516507,1.6884532360859436e-06
226,Corynebacterium phocae,MYC,6.200456929083139,1.1289816697007794e-06
227,Kurthia zopfii,ROS1,10.837438235483441,1.3229793889372373e-07
228,Kurthia zopfii,NRG1,20.41831197091585,1.3229793889372373e-07
229,Kurthia zopfii,MET,9.997363368282006,1.3229793889372373e-07
230,Kurthia zopfii,IL17RD,14.030888417916925,1.3229793889372373e-07
231,Lachnoclostridium phytofermentans,IL17RD,8.006082363151545,1.0095965251853505e-06
232,Escherichia sp. E4742,ALK,8.794363229185372,1.0810712323960571e-07
233,Marinobacter nauticus,ROS1,17.71528879854276,8.385325897571476e-07
234,Marinobacter nauticus,NRG1,14.337531102311722,8.385325897571476e-07
235,Marinobacter nauticus,TGFB2,8.948785600095537,8.385325897571476e-07
236,Sulfitobacter alexandrii,MYC,7.69017782823613,3.3837624967010374e-07
237,Stutzerimonas chloritidismutans,ERBB2,9.753878600505129,4.125994084464002e-07
238,Stutzerimonas chloritidismutans,MET,10.635219625623199,4.125994084464002e-07
239,Campylobacter coli,MAP2K1,6.768439975844778,5.903927110942366e-07
240,Stenotrophomonas sp. DR822,FAM13A,5.786494960356529,2.6572641789546837e-07
